iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_cases_per_hundred,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,total_deaths_per_hundred,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,hosp_admissions_per_mil_total,total_hosp_admissions_per_hundred
CYP,Europe,Cyprus,08/05/2020,889,6,5.571,15,0,0,992.18,9.9218,6.696,6.218,16.741,0.16741,0,0,0.64,5,5.58,19,21.205,0,0,0,0,72659,1957,81.092,2.184,1747,1.95,0.0032,313.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,186.381,1.86381
CYP,Europe,Cyprus,09/05/2020,891,2,4.857,15,0,0,994.412,9.94412,2.232,5.421,16.741,0.16741,0,0,0.64,5,5.58,19,21.205,0,0,0,0,74637,1978,83.3,2.208,1783,1.99,0.0027,367.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,186.381,1.86381
CYP,Europe,Cyprus,10/05/2020,892,1,4,15,0,0,995.528,9.95528,1.116,4.464,16.741,0.16741,0,0,0.64,4,4.464,20,22.321,1,1.116,6,6.696,76030,1393,84.854,1.555,1701,1.898,0.0024,425.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,36.099995,1.42,1.74,29.17077,193.077,1.93077
CYP,Europe,Cyprus,11/05/2020,898,6,3.714,16,1,0.143,1002.224,10.02224,6.696,4.145,17.857,0.17857,1.116,0.159,0.65,4,4.464,22,24.553,0,0,0,0,77076,1046,86.022,1.167,1637,1.827,0.0023,440.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,12/05/2020,901,3,3.857,16,0,0.143,1005.573,10.05573,3.348,4.305,17.857,0.17857,0,0.159,0.65,4,4.464,15,16.741,0,0,0,0,78229,1153,87.308,1.287,1623,1.811,0.0024,420.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,13/05/2020,903,2,3.571,16,0,0.143,1007.805,10.07805,2.232,3.986,17.857,0.17857,0,0.159,0.66,3,3.348,12,13.393,0,0,0,0,80175,1946,89.48,2.172,1607,1.794,0.0022,450,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,14/05/2020,905,2,3.143,17,1,0.286,1010.037,10.10037,2.232,3.508,18.973,0.18973,1.116,0.319,0.67,3,3.348,10,11.161,0,0,0,0,81834,1659,91.332,1.852,1590,1.775,0.002,505.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,15/05/2020,907,2,2.571,17,0,0.286,1012.269,10.12269,2.232,2.87,18.973,0.18973,0,0.319,0.68,3,3.348,9,10.045,0,0,0,0,83628,1794,93.334,2.002,1567,1.749,0.0016,609.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,16/05/2020,910,3,2.714,17,0,0.286,1015.617,10.15617,3.348,3.029,18.973,0.18973,0,0.319,0.7,3,3.348,8,8.929,0,0,0,0,85192,1564,95.08,1.746,1508,1.683,0.0018,555.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,17/05/2020,914,4,3.143,17,0,0.286,1020.081,10.20081,4.464,3.508,18.973,0.18973,0,0.319,0.71,3,3.348,8,8.929,0,0,0,0,87440,2248,97.589,2.509,1630,1.819,0.0019,518.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,72.2,2.72,35.08,58.341545,193.077,1.93077
CYP,Europe,Cyprus,18/05/2020,916,2,2.571,17,0,0.143,1022.313,10.22313,2.232,2.87,18.973,0.18973,0,0.159,0.71,3,3.348,8,8.929,0,0,0,0,88727,1287,99.025,1.436,1664,1.857,0.0015,647.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,19/05/2020,917,1,2.286,17,0,0.143,1023.43,10.2343,1.116,2.551,18.973,0.18973,0,0.159,0.73,4,4.464,7,7.812,0,0,0,0,90609,1882,101.125,2.1,1769,1.974,0.0013,773.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,20/05/2020,918,1,2.143,17,0,0.143,1024.546,10.24546,1.116,2.392,18.973,0.18973,0,0.159,0.75,4,4.464,9,10.045,0,0,0,0,92593,1984,103.34,2.214,1774,1.98,0.0012,827.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,92.59,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,21/05/2020,922,4,2.429,17,0,0,1029.01,10.2901,4.464,2.71,18.973,0.18973,0,0,0.78,4,4.464,8,8.929,0,0,0,0,95240,2647,106.294,2.954,1915,2.137,0.0013,788.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,22/05/2020,923,1,2.286,17,0,0,1030.126,10.30126,1.116,2.551,18.973,0.18973,0,0,0.8,4,4.464,9,10.045,0,0,0,0,97210,1970,108.492,2.199,1940,2.165,0.0012,848.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,23/05/2020,927,4,2.429,17,0,0,1034.59,10.3459,4.464,2.71,18.973,0.18973,0,0,0.82,4,4.464,9,10.045,0,0,0,0,99624,2414,111.187,2.694,2062,2.301,0.0012,848.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,193.077,1.93077
CYP,Europe,Cyprus,24/05/2020,927,0,1.857,17,0,0,1034.59,10.3459,0,2.073,18.973,0.18973,0,0,0.83,3,3.348,8,8.929,0,0,2,2.232,101577,1953,113.366,2.18,2020,2.254,0.0009,1087.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,143.7,5.2,63,116.117455,195.309,1.95309
CYP,Europe,Cyprus,25/05/2020,935,8,2.714,17,0,0,1043.519,10.43519,8.929,3.029,18.973,0.18973,0,0,0.85,3,3.348,8,8.929,0,0,0,0,103705,2128,115.741,2.375,2140,2.388,0.0013,788.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,26/05/2020,937,2,2.857,17,0,0,1045.751,10.45751,2.232,3.189,18.973,0.18973,0,0,0.85,3,3.348,9,10.045,0,0,0,0,105919,2214,118.212,2.471,2187,2.441,0.0013,765.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,27/05/2020,939,2,3,17,0,0,1047.983,10.47983,2.232,3.348,18.973,0.18973,0,0,0.85,3,3.348,8,8.929,0,0,0,0,108559,2640,121.159,2.946,2281,2.546,0.0013,760.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,28/05/2020,939,0,2.429,17,0,0,1047.983,10.47983,0,2.71,18.973,0.18973,0,0,0.85,3,3.348,7,7.812,0,0,0,0,111161,2602,124.063,2.904,2274,2.538,0.0011,936.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,29/05/2020,941,2,2.571,17,0,0,1050.215,10.50215,2.232,2.87,18.973,0.18973,0,0,0.86,3,3.348,6,6.696,0,0,0,0,113524,2363,126.7,2.637,2331,2.602,0.0011,906.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,30/05/2020,941,0,2,17,0,0,1050.215,10.50215,0,2.232,18.973,0.18973,0,0,0.88,3,3.348,6,6.696,0,0,0,0,115585,2061,129,2.3,2280,2.545,0.0009,1140,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,195.309,1.95309
CYP,Europe,Cyprus,31/05/2020,943,2,2.286,17,0,0,1052.447,10.52447,2.232,2.551,18.973,0.18973,0,0,0.9,3,3.348,6,6.696,0,0,1,1.116,117302,1717,130.916,1.916,2246,2.507,0.001,982.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,144,5.01,0.28,116.35988,196.425,1.96425
CYP,Europe,Cyprus,01/06/2020,944,1,1.286,17,0,0,1053.563,10.53563,1.116,1.435,18.973,0.18973,0,0,0.92,3,3.348,6,6.696,0,0,0,0,118806,1504,132.595,1.679,2157,2.407,0.0006,1677.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,02/06/2020,949,5,1.714,17,0,0,1059.144,10.59144,5.58,1.913,18.973,0.18973,0,0,0.95,3,3.348,6,6.696,0,0,0,0,120279,1473,134.239,1.644,2051,2.289,0.0008,1196.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,03/06/2020,952,3,1.857,17,0,0,1062.492,10.62492,3.348,2.073,18.973,0.18973,0,0,0.97,3,3.348,7,7.812,0,0,0,0,123207,2928,137.507,3.268,2093,2.336,0.0009,1127.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,04/06/2020,958,6,2.714,17,0,0,1069.188,10.69188,6.696,3.029,18.973,0.18973,0,0,0.97,3,3.348,7,7.812,0,0,0,0,125203,1996,139.734,2.228,2006,2.239,0.0014,739.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,05/06/2020,958,0,2.429,17,0,0,1069.188,10.69188,0,2.71,18.973,0.18973,0,0,0.96,3,3.348,7,7.812,0,0,0,0,127039,1836,141.783,2.049,1931,2.155,0.0013,795,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,06/06/2020,960,2,2.714,17,0,0,1071.42,10.7142,2.232,3.029,18.973,0.18973,0,0,0.95,2,2.232,6,6.696,0,0,0,0,129093,2054,144.076,2.292,1930,2.154,0.0014,711.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,196.425,1.96425
CYP,Europe,Cyprus,07/06/2020,960,0,2.429,18,1,0.143,1071.42,10.7142,0,2.71,20.089,0.20089,1.116,0.159,0.95,2,2.232,5,5.58,0,0,1,1.116,131457,2364,146.714,2.638,2022,2.257,0.0012,832.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,76.85,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,167.7,5.64,23.63,135.51077,197.541,1.97541
CYP,Europe,Cyprus,08/06/2020,964,4,2.857,18,0,0.143,1075.884,10.75884,4.464,3.189,20.089,0.20089,0,0.159,0.96,2,2.232,5,5.58,0,0,0,0,132256,799,147.606,0.892,1921,2.144,0.0015,672.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,09/06/2020,970,6,3,18,0,0.143,1082.581,10.82581,6.696,3.348,20.089,0.20089,0,0.159,0.95,2,2.232,4,4.464,0,0,0,0,132740,484,148.146,0.54,1780,1.987,0.0017,593.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,10/06/2020,972,2,2.857,18,0,0.143,1084.813,10.84813,2.232,3.189,20.089,0.20089,0,0.159,0.93,2,2.232,4,4.464,0,0,0,0,134109,1369,149.674,1.528,1557,1.738,0.0018,545,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,11/06/2020,974,2,2.286,18,0,0.143,1087.045,10.87045,2.232,2.551,20.089,0.20089,0,0.159,0.91,2,2.232,4,4.464,0,0,0,0,136627,2518,152.484,2.81,1632,1.821,0.0014,713.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,12/06/2020,975,1,2.429,18,0,0.143,1088.161,10.88161,1.116,2.71,20.089,0.20089,0,0.159,0.9,2,2.232,4,4.464,0,0,0,0,137916,1289,153.923,1.439,1554,1.734,0.0016,639.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,13/06/2020,980,5,2.857,18,0,0.143,1093.741,10.93741,5.58,3.189,20.089,0.20089,0,0.159,0.89,2,2.232,4,4.464,0,0,0,0,139529,1613,155.723,1.8,1491,1.664,0.0019,521.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,197.541,1.97541
CYP,Europe,Cyprus,14/06/2020,980,0,2.857,18,0,0,1093.741,10.93741,0,3.189,20.089,0.20089,0,0,0.86,2,2.232,4,4.464,0,0,1,1.116,140781,1252,157.12,1.397,1332,1.487,0.0021,466.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,163,5.31,-4.86,131.71292,198.657,1.98657
CYP,Europe,Cyprus,15/06/2020,983,3,2.714,18,0,0,1097.09,10.9709,3.348,3.029,20.089,0.20089,0,0,0.83,2,2.232,4,4.464,0,0,0,0,141403,622,157.815,0.694,1307,1.459,0.0021,481.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,16/06/2020,985,2,2.143,18,0,0,1099.322,10.99322,2.232,2.392,20.089,0.20089,0,0,0.81,2,2.232,5,5.58,0,0,0,0,142315,912,158.832,1.018,1368,1.527,0.0016,638.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,17/06/2020,985,0,1.857,18,0,0,1099.322,10.99322,0,2.073,20.089,0.20089,0,0,0.79,2,2.232,4,4.464,0,0,0,0,143525,1210,160.183,1.35,1345,1.501,0.0014,724.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,18/06/2020,985,0,1.571,18,0,0,1099.322,10.99322,0,1.754,20.089,0.20089,0,0,0.79,1,1.116,2,2.232,0,0,0,0,144572,1047,161.351,1.169,1135,1.267,0.0014,722.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,19/06/2020,985,0,1.429,19,1,0.143,1099.322,10.99322,0,1.594,21.205,0.21205,1.116,0.159,0.79,0,0,2,2.232,0,0,0,0,145335,763,162.203,0.852,1060,1.183,0.0013,741.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,20/06/2020,985,0,0.714,19,0,0.143,1099.322,10.99322,0,0.797,21.205,0.21205,0,0.159,0.8,0,0,1,1.116,0,0,0,0,146143,808,163.105,0.902,945,1.055,0.0008,1323.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,198.657,1.98657
CYP,Europe,Cyprus,21/06/2020,985,0,0.714,19,0,0.143,1099.322,10.99322,0,0.797,21.205,0.21205,0,0.159,0.83,0,0,1,1.116,0,0,1,1.116,146763,620,163.797,0.692,855,0.954,0.0008,1197.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,150.5,4.73,-11.01,121.61223,199.773,1.99773
CYP,Europe,Cyprus,22/06/2020,986,1,0.429,19,0,0.143,1100.438,11.00438,1.116,0.478,21.205,0.21205,0,0.159,0.86,0,0,0,0,0,0,0,0,147802,1039,164.956,1.16,914,1.02,0.0005,2130.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,23/06/2020,988,2,0.429,19,0,0.143,1102.67,11.0267,2.232,0.478,21.205,0.21205,0,0.159,0.9,0,0,0,0,0,0,0,0,148869,1067,166.147,1.191,936,1.045,0.0005,2181.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,24/06/2020,990,2,0.714,19,0,0.143,1104.902,11.04902,2.232,0.797,21.205,0.21205,0,0.159,0.93,0,0,0,0,0,0,0,0,150274,1405,167.715,1.568,964,1.076,0.0007,1350.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,25/06/2020,991,1,0.857,19,0,0.143,1106.018,11.06018,1.116,0.957,21.205,0.21205,0,0.159,0.94,0,0,0,0,0,0,0,0,151378,1104,168.947,1.232,972,1.085,0.0009,1134.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,26/06/2020,992,1,1,19,0,0,1107.134,11.07134,1.116,1.116,21.205,0.21205,0,0,0.96,0,0,2,2.232,0,0,0,0,152437,1059,170.129,1.182,1015,1.133,0.001,1015,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,27/06/2020,992,0,1,19,0,0,1107.134,11.07134,0,1.116,21.205,0.21205,0,0,0.98,0,0,1,1.116,0,0,0,0,153773,1336,171.62,1.491,1090,1.217,0.0009,1090,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,199.773,1.99773
CYP,Europe,Cyprus,28/06/2020,994,2,1.286,19,0,0,1109.366,11.09366,2.232,1.435,21.205,0.21205,0,0,1.01,0,0,1,1.116,0,0,2,2.232,154832,1059,172.802,1.182,1153,1.287,0.0011,896.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,150,4.56,-0.47,121.208206,202.005,2.02005
CYP,Europe,Cyprus,29/06/2020,994,0,1.143,19,0,0,1109.366,11.09366,0,1.276,21.205,0.21205,0,0,1.03,0,0,1,1.116,0,0,0,0,156122,1290,174.242,1.44,1189,1.327,0.001,1040.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
CYP,Europe,Cyprus,30/06/2020,996,2,1.143,19,0,0,1111.598,11.11598,2.232,1.276,21.205,0.21205,0,0,1.07,0,0,1,1.116,0,0,0,0,157442,1320,175.715,1.473,1225,1.367,0.0009,1071.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
CYP,Europe,Cyprus,01/07/2020,998,2,1.143,19,0,0,1113.831,11.13831,2.232,1.276,21.205,0.21205,0,0,1.09,0,0,1,1.116,0,0,0,0,158646,1204,177.059,1.344,1196,1.335,0.001,1046.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,50,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
CYP,Europe,Cyprus,02/07/2020,999,1,1.143,19,0,0,1114.947,11.14947,1.116,1.276,21.205,0.21205,0,0,1.11,0,0,1,1.116,0,0,0,0,159665,1019,178.196,1.137,1184,1.321,0.001,1035.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,50,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
CYP,Europe,Cyprus,03/07/2020,999,0,1,19,0,0,1114.947,11.14947,0,1.116,21.205,0.21205,0,0,1.13,0,0,1,1.116,0,0,0,0,161203,1538,179.913,1.717,1252,1.397,0.0008,1252,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,50,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
CYP,Europe,Cyprus,04/07/2020,999,0,1,19,0,0,1114.947,11.14947,0,1.116,21.205,0.21205,0,0,1.16,0,0,1,1.116,0,0,0,0,162902,1699,181.809,1.896,1304,1.455,0.0008,1304,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,50,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.887,896007,0,0,0,0,202.005,2.02005
